	_id	_score	entrezgene
11035	2000	3.5743926	2000
11036	200159	3.5743926	200159
11037	200185	3.5743926	200185
11038	200205	3.5743926	200205
11039	200407	3.5743926	200407
11040	2005	3.5743926	2005
11041	200609	3.5743926	200609
11042	200844	3.5743926	200844
11043	200894	3.5743926	200894
11044	201140	3.5743926	201140
11045	201176	3.5743926	201176
11046	201501	3.5743926	201501
11047	201633	3.5743926	201633
11048	201931	3.5743926	201931
11049	202559	3.5743926	202559
11050	2029	3.5743926	2029
11051	203076	3.5743926	203076
11052	203259	3.5743926	203259
11053	203413	3.5743926	203413
11054	2043	3.5743926	2043
11055	2050	3.5743926	2050
11056	206412	3.5743926	206412
11057	2079	3.5743926	2079
11058	2086	3.5743926	2086
11059	2120	3.5743926	2120
11060	83464	3.5743926	83464
11061	83591	3.5743926	83591
11062	83596	3.5743926	83596
11063	83604	3.5743926	83604
11064	83659	3.5743926	83659
11065	83729	3.5743926	83729
11066	83743	3.5743926	83743
11067	83786	3.5743926	83786
11068	83844	3.5743926	83844
11069	83849	3.5743926	83849
11070	83851	3.5743926	83851
11071	83856	3.5743926	83856
11072	8387	3.5743926	8387
11073	83887	3.5743926	83887
11074	83894	3.5743926	83894
11075	83902	3.5743926	83902
11076	83938	3.5743926	83938
11077	83940	3.5743926	83940
11078	83983	3.5743926	83983
11079	83988	3.5743926	83988
11080	8399	3.5743926	8399
11081	84056	3.5743926	84056
11082	84068	3.5743926	84068
11083	8407	3.5743926	8407
11084	84070	3.5743926	84070
11085	84075	3.5743926	84075
11086	84102	3.5743926	84102
11087	84107	3.5743926	84107
11088	84138	3.5743926	84138
11089	84140	3.5743926	84140
11090	84164	3.5743926	84164
11091	8419	3.5743926	8419
11092	84203	3.5743926	84203
11093	84210	3.5743926	84210
11094	84215	3.5743926	84215
11095	84239	3.5743926	84239
11096	84260	3.5743926	84260
11097	84265	3.5743926	84265
11098	84272	3.5743926	84272
11099	84277	3.5743926	84277
11100	84284	3.5743926	84284
11101	84304	3.5743926	84304
11102	84311	3.5743926	84311
11103	84316	3.5743926	84316
11104	8433	3.5743926	8433
11105	84366	3.5743926	84366
11106	8438	3.5743926	8438
11107	84436	3.5743926	84436
11108	84443	3.5743926	84443
11109	84448	3.5743926	84448
11110	84455	3.5743926	84455
11111	84513	3.5743926	84513
11112	84518	3.5743926	84518
11113	84520	3.5743926	84520
11114	84570	3.5743926	84570
11115	84614	3.5743926	84614
11116	84619	3.5743926	84619
11117	84640	3.5743926	84640
11118	84671	3.5743926	84671
11119	84688	3.5743926	84688
11120	84708	3.5743926	84708
11121	84727	3.5743926	84727
11122	84734	3.5743926	84734
11123	8476	3.5743926	8476
11124	84765	3.5743926	84765
11125	84811	3.5743926	84811
11126	84816	3.5743926	84816
11127	8483	3.5743926	8483
11128	84830	3.5743926	84830
11129	84842	3.5743926	84842
11130	84859	3.5743926	84859
11131	84861	3.5743926	84861
11132	84873	3.5743926	84873
11133	84878	3.5743926	84878
11134	84885	3.5743926	84885
11135	84897	3.5743926	84897
11136	8490	3.5743926	8490
11137	84900	3.5743926	84900
11138	84905	3.5743926	84905
11139	84924	3.5743926	84924
11140	84929	3.5743926	84929
11141	84936	3.5743926	84936
11142	84948	3.5743926	84948
11143	8495	3.5743926	8495
11144	84950	3.5743926	84950
11145	84955	3.5743926	84955
11146	84986	3.5743926	84986
11147	85004	3.5743926	85004
11148	85016	3.5743926	85016
11149	8508	3.5743926	8508
11150	8522	3.5743926	8522
11151	8527	3.5743926	8527
11152	85294	3.5743926	85294
11153	85302	3.5743926	85302
11154	85352	3.5743926	85352
11155	85364	3.5743926	85364
11156	85369	3.5743926	85369
11157	85376	3.5743926	85376
11158	8539	3.5743926	8539
11159	85395	3.5743926	85395
11160	85439	3.5743926	85439
11161	85446	3.5743926	85446
11162	85453	3.5743926	85453
11163	85460	3.5743926	85460
11164	85509	3.5743926	85509
11165	8558	3.5743926	8558
11166	8572	3.5743926	8572
11167	8577	3.5743926	8577
11168	8642	3.5743926	8642
11169	8685	3.5743926	8685
11170	8712	3.5743926	8712
11171	8748	3.5743926	8748
11172	8793	3.5743926	8793
11173	8820	3.5743926	8820
11174	8856	3.5743926	8856
11175	8875	3.5743926	8875
11176	8899	3.5743926	8899
11177	8914	3.5743926	8914
11178	8926	3.5743926	8926
11179	8933	3.5743926	8933
11180	8938	3.5743926	8938
11181	8940	3.5743926	8940
11182	89758	3.5743926	89758
11183	89765	3.5743926	89765
11184	89885	3.5743926	89885
11185	899	3.5743926	899
11186	8995	3.5743926	8995
11187	90060	3.5743926	90060
11188	90231	3.5743926	90231
11189	90313	3.5743926	90313
11190	9032	3.5743926	9032
11191	90407	3.5743926	90407
11192	9044	3.5743926	9044
11193	90488	3.5743926	90488
11194	90527	3.5743926	90527
11195	90589	3.5743926	90589
11196	90673	3.5743926	90673
11197	9068	3.5743926	9068
11198	90736	3.5743926	90736
11199	9075	3.5743926	9075
11200	90806	3.5743926	90806
11201	9082	3.5743926	9082
11202	9094	3.5743926	9094
11203	90952	3.5743926	90952
11204	90957	3.5743926	90957
11205	9099	3.5743926	9099
11206	90990	3.5743926	90990
11207	91056	3.5743926	91056
11208	91107	3.5743926	91107
11209	91133	3.5743926	91133
11210	9119	3.5743926	9119
11211	9121	3.5743926	9121
11212	91227	3.5743926	91227
11213	91304	3.5743926	91304
11214	91373	3.5743926	91373
11215	91392	3.5743926	91392
11216	9140	3.5743926	9140
11217	9152	3.5743926	9152
11218	91607	3.5743926	91607
11219	91664	3.5743926	91664
11220	9169	3.5743926	9169
11221	91703	3.5743926	91703
11222	91828	3.5743926	91828
11223	9208	3.5743926	9208
11224	92092	3.5743926	92092
11225	921	3.5743926	921
11226	9210	3.5743926	9210
11227	92105	3.5743926	92105
11228	92129	3.5743926	92129
11229	9215	3.5743926	9215
11230	92162	3.5743926	92162
11231	92181	3.5743926	92181
11232	9227	3.5743926	9227
11233	92270	3.5743926	92270
11234	92345	3.5743926	92345
11235	92369	3.5743926	92369
11236	9253	3.5743926	9253
11237	9258	3.5743926	9258
11238	92597	3.5743926	92597
11239	9260	3.5743926	9260
11240	92667	3.5743926	92667
11241	92737	3.5743926	92737
11242	9277	3.5743926	9277
11243	92799	3.5743926	92799
11244	9289	3.5743926	9289
11245	92922	3.5743926	92922
11246	92960	3.5743926	92960
11247	93134	3.5743926	93134
11248	93273	3.5743926	93273
11249	933	3.5743926	933
11250	9342	3.5743926	9342
11251	93487	3.5743926	93487
11252	93627	3.5743926	93627
11253	9373	3.5743926	9373
11254	9392	3.5743926	9392
11255	9397	3.5743926	9397
11256	9400	3.5743926	9400
11257	94031	3.5743926	94031
11258	94081	3.5743926	94081
11259	94101	3.5743926	94101
11260	94137	3.5743926	94137
11261	9424	3.5743926	9424
11262	9436	3.5743926	9436
11263	945	3.5743926	945
11264	9462	3.5743926	9462
11265	9467	3.5743926	9467
11266	9474	3.5743926	9474
11267	9481	3.5743926	9481
11268	9498	3.5743926	9498
11269	9506	3.5743926	9506
11270	9513	3.5743926	9513
11271	9518	3.5743926	9518
11272	9532	3.5743926	9532
11273	9570	3.5743926	9570
11274	9582	3.5743926	9582
11275	9607	3.5743926	9607
11276	9626	3.5743926	9626
11277	9633	3.5743926	9633
11278	9652	3.5743926	9652
11279	96626	3.5743926	96626
11280	9671	3.5743926	9671
11281	969	3.5743926	969
11282	9703	3.5743926	9703
11283	9708	3.5743926	9708
11284	9715	3.5743926	9715
11285	9722	3.5743926	9722
11286	9741	3.5743926	9741
11287	9758	3.5743926	9758
11288	9760	3.5743926	9760
11289	9772	3.5743926	9772
11290	9777	3.5743926	9777
11291	9796	3.5743926	9796
11292	9811	3.5743926	9811
11293	9816	3.5743926	9816
11294	9823	3.5743926	9823
11295	9828	3.5743926	9828
11296	9830	3.5743926	9830
11297	9842	3.5743926	9842
11298	9847	3.5743926	9847
11299	9854	3.5743926	9854
11300	9866	3.5743926	9866
11301	9873	3.5743926	9873
11302	9878	3.5743926	9878
11303	988	3.5743926	988
11304	9880	3.5743926	9880
11305	9885	3.5743926	9885
11306	9892	3.5743926	9892
11307	9905	3.5743926	9905
11308	9929	3.5743926	9929
11309	9931	3.5743926	9931
11310	9950	3.5743926	9950
11311	9986	3.5743926	9986
11312	6879	3.5743926	6879
11313	6886	3.5743926	6886
11314	6906	3.5743926	6906
11315	6913	3.5743926	6913
11316	6920	3.5743926	6920
11317	6975	3.5743926	6975
11318	7005	3.5743926	7005
11319	7024	3.5743926	7024
11320	7036	3.5743926	7036
11321	705	3.5743926	705
11322	7050	3.5743926	7050
11323	7062	3.5743926	7062
11324	7074	3.5743926	7074
11325	7093	3.5743926	7093
11326	7101	3.5743926	7101
11327	7106	3.5743926	7106
11328	7113	3.5743926	7113
11329	7156	3.5743926	7156
11330	7170	3.5743926	7170
11331	7276	3.5743926	7276
11332	727800	3.5743926	727800
11333	727925	3.5743926	727925
11334	728036	3.5743926	728036
11335	728062	3.5743926	728062
11336	728113	3.5743926	728113
11337	728194	3.5743926	728194
11338	728358	3.5743926	728358
11339	728485	3.5743926	728485
11340	728637	3.5743926	728637
11341	7288	3.5743926	7288
11342	728858	3.5743926	728858
11343	728911	3.5743926	728911
11344	729159	3.5743926	729159
11345	729250	3.5743926	729250
11346	729440	3.5743926	729440
11347	729515	3.5743926	729515
11348	730005	3.5743926	730005
11349	732265	3.5743926	732265
11350	7391	3.5743926	7391
11351	7423	3.5743926	7423
11352	7447	3.5743926	7447
11353	7461	3.5743926	7461
11354	7466	3.5743926	7466
11355	7512	3.5743926	7512
11356	7517	3.5743926	7517
11357	7524	3.5743926	7524
11358	755	3.5743926	755
11359	7555	3.5743926	7555
11360	7567	3.5743926	7567
11361	7574	3.5743926	7574
11362	7579	3.5743926	7579
11363	7586	3.5743926	7586
11364	7620	3.5743926	7620
11365	7625	3.5743926	7625
11366	7637	3.5743926	7637
11367	7644	3.5743926	7644
11368	767	3.5743926	767
11369	7675	3.5743926	7675
11370	767558	3.5743926	767558
11371	7694	3.5743926	7694
11372	7699	3.5743926	7699
11373	7707	3.5743926	7707
11374	7726	3.5743926	7726
11375	7745	3.5743926	7745
11376	7752	3.5743926	7752
11377	7764	3.5743926	7764
11378	7776	3.5743926	7776
11379	780776	3.5743926	780776
11380	7827	3.5743926	7827
11381	78989	3.5743926	78989
11382	78991	3.5743926	78991
11383	78996	3.5743926	78996
11384	79002	3.5743926	79002
11385	79026	3.5743926	79026
11386	79033	3.5743926	79033
11387	79057	3.5743926	79057
11388	79064	3.5743926	79064
11389	79083	3.5743926	79083
11390	79088	3.5743926	79088
11391	79090	3.5743926	79090
11392	79095	3.5743926	79095
11393	79134	3.5743926	79134
11394	120892	3.5743926	120892
11395	83546	3.5743926	83546
11396	6538	3.5743926	6538
11397	85477	3.5743926	85477
11398	79925	3.5743926	79925
11399	728841	3.5743926	728841
11400	221395	3.5743926	221395
11401	79937	3.5743926	79937
11402	84498	3.5743926	84498
11403	5136	3.5743926	5136
11404	1160	3.5743926	1160
11405	55615	3.5743926	55615
11406	55610	3.5743926	55610
11407	83440	3.5743926	83440
11408	6242	3.5743926	6242
11409	80725	3.5743926	80725
11410	84690	3.5743926	84690
11411	6348	3.5743926	6348
11412	83692	3.5743926	83692
11413	83697	3.5743926	83697
11414	9690	3.5743926	9690
11415	112724	3.5743926	112724
11416	63891	3.5743926	63891
11417	100293534	3.5743926	100293534
11418	4277	3.5743926	4277
11419	9203	3.5743926	9203
11420	1362	3.5743926	1362
11421	6564	3.5743926	6564
11422	54535	3.5743926	54535
11423	84450	3.5743926	84450
11424	55160	3.5743926	55160
11425	2202	3.5743926	2202
11426	55108	3.5743926	55108
11427	65056	3.5743926	65056
11428	56649	3.5743926	56649
11429	10260	3.5743926	10260
11430	171023	3.5743926	171023
11431	7733	3.5743926	7733
11432	80155	3.5743926	80155
11433	91544	3.5743926	91544
11434	150159	3.5743926	150159
11435	81797	3.5743926	81797
11436	123036	3.5743926	123036
11437	1514	3.5743926	1514
11438	23042	3.5743926	23042
11439	57180	3.5743926	57180
11440	55716	3.5743926	55716
11441	56656	3.5743926	56656
11442	56670	3.5743926	56670
11443	56675	3.5743926	56675
11444	56834	3.5743926	56834
11445	56853	3.5743926	56853
11446	56884	3.5743926	56884
11447	56891	3.5743926	56891
11448	56904	3.5743926	56904
11449	56916	3.5743926	56916
11450	56935	3.5743926	56935
11451	56942	3.5743926	56942
11452	56954	3.5743926	56954
11453	56961	3.5743926	56961
11454	56978	3.5743926	56978
11455	56985	3.5743926	56985
11456	57003	3.5743926	57003
11457	57010	3.5743926	57010
11458	57046	3.5743926	57046
11459	57060	3.5743926	57060
11460	57084	3.5743926	57084
11461	57096	3.5743926	57096
11462	57104	3.5743926	57104
11463	57109	3.5743926	57109
11464	57135	3.5743926	57135
11465	57142	3.5743926	57142
11466	57147	3.5743926	57147
11467	57161	3.5743926	57161
11468	57185	3.5743926	57185
11469	57224	3.5743926	57224
11470	57231	3.5743926	57231
11471	57332	3.5743926	57332
11472	57337	3.5743926	57337
11473	574016	3.5743926	574016
11474	57402	3.5743926	57402
11475	574028	3.5743926	574028
11476	57414	3.5743926	57414
11477	57419	3.5743926	57419
11478	5744	3.5743926	5744
11479	57464	3.5743926	57464
11480	57469	3.5743926	57469
11481	57471	3.5743926	57471
11482	57476	3.5743926	57476
11483	57488	3.5743926	57488
11484	57495	3.5743926	57495
11485	57515	3.5743926	57515
11486	57522	3.5743926	57522
11487	57534	3.5743926	57534
11488	57541	3.5743926	57541
11489	57546	3.5743926	57546
11490	57553	3.5743926	57553
11491	57558	3.5743926	57558
11492	5756	3.5743926	5756
11493	57577	3.5743926	57577
11494	57604	3.5743926	57604
11495	57609	3.5743926	57609
11496	57611	3.5743926	57611
11497	57616	3.5743926	57616
11498	5763	3.5743926	5763
11499	57647	3.5743926	57647
11500	57654	3.5743926	57654
11501	57659	3.5743926	57659
11502	57661	3.5743926	57661
11503	57666	3.5743926	57666
11504	57673	3.5743926	57673
11505	5768	3.5743926	5768
11506	57680	3.5743926	57680
11507	57685	3.5743926	57685
11508	57705	3.5743926	57705
11509	57717	3.5743926	57717
11510	57724	3.5743926	57724
11511	57731	3.5743926	57731
11512	5775	3.5743926	5775
11513	57786	3.5743926	57786
11514	57798	3.5743926	57798
11515	57801	3.5743926	57801
11516	57820	3.5743926	57820
11517	5794	3.5743926	5794
11518	5814	3.5743926	5814
11519	58486	3.5743926	58486
11520	58493	3.5743926	58493
11521	58498	3.5743926	58498
11522	58525	3.5743926	58525
11523	5876	3.5743926	5876
11524	5910	3.5743926	5910
11525	59338	3.5743926	59338
11526	5939	3.5743926	5939
11527	594855	3.5743926	594855
11528	5965	3.5743926	5965
11529	10936	3.5743926	10936
11530	203069	3.5743926	203069
11531	29103	3.5743926	29103
11532	80319	3.5743926	80319
11533	419	3.5743926	419
11534	723961	3.5743926	723961
11535	653606	3.5743926	653606
11536	100533997	3.5743926	100533997
11537	375743	3.5743926	375743
11538	203569	3.5743926	203569
11539	144715	3.5743926	144715
11540	79886	3.5743926	79886
11541	79007	3.5743926	79007
11542	51531	3.5743926	51531
11543	136332	3.5743926	136332
11544	346528	3.5743926	346528
11545	55057	3.5743926	55057
11546	56911	3.5743926	56911
11547	643669	3.5743926	643669
11548	221504	3.5743926	221504
11549	205147	3.5743926	205147
11550	11333	3.5743926	11333
11551	100129842	3.5743926	100129842
11552	401024	3.5743926	401024
11553	7738	3.5743926	7738
11554	27037	3.5743926	27037
11555	100131897	3.5743926	100131897
11556	57116	3.5743926	57116
11557	56163	3.5743926	56163
11558	387837	3.5743926	387837
11559	9683	3.5743926	9683
11560	51365	3.5743926	51365
11561	56928	3.5743926	56928
11562	57539	3.5743926	57539
11563	645191	3.5743926	645191
11564	79879	3.5743926	79879
11565	55026	3.5743926	55026
11566	79862	3.5743926	79862
11567	93432	3.5743926	93432
11568	119749	3.5743926	119749
11569	374618	3.5743926	374618
11570	92749	3.5743926	92749
11571	22905	3.5743926	22905
11572	196913	3.5743926	196913
11573	337971	3.5743926	337971
11574	143678	3.5743926	143678
11575	727684	3.5743926	727684
11576	284406	3.5743926	284406
11577	58506	3.5743926	58506
11578	23179	3.5743926	23179
11579	84467	3.5743926	84467
11580	390152	3.5743926	390152
11581	653149	3.5743926	653149
11582	58986	3.5743926	58986
11583	89796	3.5743926	89796
11584	127064	3.5743926	127064
11585	401548	3.5743926	401548
11586	138307	3.5743926	138307
11587	117154	3.5743926	117154
11588	55211	3.5743926	55211
11589	200008	3.5743926	200008
11590	374928	3.5743926	374928
11591	284759	3.5743926	284759
11592	4063	3.5743926	4063
11593	149986	3.5743926	149986
11594	577	3.5743926	577
11595	7581	3.5743926	7581
11596	51442	3.5743926	51442
11597	83882	3.5743926	83882
11598	5989	3.5743926	5989
11599	5991	3.5743926	5991
11600	5996	3.5743926	5996
11601	6007	3.5743926	6007
11602	6014	3.5743926	6014
11603	6019	3.5743926	6019
11604	6038	3.5743926	6038
11605	6045	3.5743926	6045
11606	60493	3.5743926	60493
11607	60506	3.5743926	60506
11608	60626	3.5743926	60626
11609	6103	3.5743926	6103
11610	611	3.5743926	611
11611	619189	3.5743926	619189
11612	6247	3.5743926	6247
11613	6273	3.5743926	6273
11614	6278	3.5743926	6278
11615	6285	3.5743926	6285
11616	6297	3.5743926	6297
11617	63036	3.5743926	63036
11618	504190	3.5743926	504190
11619	5042	3.5743926	5042
11620	5047	3.5743926	5047
11621	50487	3.5743926	50487
11622	50514	3.5743926	50514
11623	50615	3.5743926	50615
11624	50831	3.5743926	50831
11625	50836	3.5743926	50836
11626	50862	3.5743926	50862
11627	50944	3.5743926	50944
11628	5097	3.5743926	5097
11629	51005	3.5743926	51005
11630	51024	3.5743926	51024
11631	51029	3.5743926	51029
11632	51031	3.5743926	51031
11633	51050	3.5743926	51050
11634	51081	3.5743926	51081
11635	51086	3.5743926	51086
11636	51093	3.5743926	51093
11637	51101	3.5743926	51101
11638	51118	3.5743926	51118
11639	51125	3.5743926	51125
11640	51132	3.5743926	51132
11641	51149	3.5743926	51149
11642	51156	3.5743926	51156
11643	51163	3.5743926	51163
11644	51168	3.5743926	51168
11645	51170	3.5743926	51170
11646	51175	3.5743926	51175
11647	51182	3.5743926	51182
11648	51194	3.5743926	51194
11649	51199	3.5743926	51199
11650	51202	3.5743926	51202
11651	51207	3.5743926	51207
11652	51233	3.5743926	51233
11653	51252	3.5743926	51252
11654	51264	3.5743926	51264
11655	51276	3.5743926	51276
11656	5129	3.5743926	5129
11657	51303	3.5743926	51303
11658	51315	3.5743926	51315
11659	51334	3.5743926	51334
11660	51372	3.5743926	51372
11661	51377	3.5743926	51377
11662	51384	3.5743926	51384
11663	51389	3.5743926	51389
11664	51409	3.5743926	51409
11665	51428	3.5743926	51428
11666	5143	3.5743926	5143
11667	51454	3.5743926	51454
11668	51466	3.5743926	51466
11669	51473	3.5743926	51473
11670	51480	3.5743926	51480
11671	51512	3.5743926	51512
11672	51550	3.5743926	51550
11673	51555	3.5743926	51555
11674	51593	3.5743926	51593
11675	51649	3.5743926	51649
11676	51651	3.5743926	51651
11677	51663	3.5743926	51663
11678	51702	3.5743926	51702
11679	51776	3.5743926	51776
11680	5179	3.5743926	5179
11681	5193	3.5743926	5193
11682	5218	3.5743926	5218
11683	5225	3.5743926	5225
11684	5251	3.5743926	5251
11685	5268	3.5743926	5268
11686	5275	3.5743926	5275
11687	5287	3.5743926	5287
11688	5307	3.5743926	5307
11689	5314	3.5743926	5314
11690	5326	3.5743926	5326
11691	53335	3.5743926	53335
11692	53342	3.5743926	53342
11693	5357	3.5743926	5357
11694	53828	3.5743926	53828
11695	53842	3.5743926	53842
11696	5395	3.5743926	5395
11697	54059	3.5743926	54059
11698	54097	3.5743926	54097
11699	54112	3.5743926	54112
11700	54148	3.5743926	54148
11701	541565	3.5743926	541565
11702	54206	3.5743926	54206
11703	54345	3.5743926	54345
11704	54453	3.5743926	54453
11705	54458	3.5743926	54458
11706	54460	3.5743926	54460
11707	54465	3.5743926	54465
11708	54477	3.5743926	54477
11709	54491	3.5743926	54491
11710	54496	3.5743926	54496
11711	54504	3.5743926	54504
11712	54509	3.5743926	54509
11713	5453	3.5743926	5453
11714	54554	3.5743926	54554
11715	54566	3.5743926	54566
11716	54617	3.5743926	54617
11717	54629	3.5743926	54629
11718	54662	3.5743926	54662
11719	54674	3.5743926	54674
11720	54737	3.5743926	54737
11721	54749	3.5743926	54749
11722	54763	3.5743926	54763
11723	54799	3.5743926	54799
11724	54802	3.5743926	54802
11725	54807	3.5743926	54807
11726	54819	3.5743926	54819
11727	54838	3.5743926	54838
11728	54845	3.5743926	54845
11729	54876	3.5743926	54876
11730	54883	3.5743926	54883
11731	54890	3.5743926	54890
11732	54910	3.5743926	54910
11733	54915	3.5743926	54915
11734	54927	3.5743926	54927
11735	54939	3.5743926	54939
11736	54953	3.5743926	54953
11737	54958	3.5743926	54958
11738	5496	3.5743926	5496
11739	54977	3.5743926	54977
11740	54989	3.5743926	54989
11741	54991	3.5743926	54991
11742	54996	3.5743926	54996
11743	55002	3.5743926	55002
11744	55007	3.5743926	55007
11745	55033	3.5743926	55033
11746	55038	3.5743926	55038
11747	5504	3.5743926	5504
11748	55040	3.5743926	55040
11749	55052	3.5743926	55052
11750	550631	3.5743926	550631
11751	55064	3.5743926	55064
11752	55069	3.5743926	55069
11753	55071	3.5743926	55071
11754	55076	3.5743926	55076
11755	55083	3.5743926	55083
11756	55095	3.5743926	55095
11757	55103	3.5743926	55103
11758	5511	3.5743926	5511
11759	55110	3.5743926	55110
11760	55122	3.5743926	55122
11761	55127	3.5743926	55127
11762	55139	3.5743926	55139
11763	55146	3.5743926	55146
11764	55153	3.5743926	55153
11765	55172	3.5743926	55172
11766	55184	3.5743926	55184
11767	55196	3.5743926	55196
11768	55216	3.5743926	55216
11769	55223	3.5743926	55223
11770	55228	3.5743926	55228
11771	55230	3.5743926	55230
11772	55247	3.5743926	55247
11773	55254	3.5743926	55254
11774	55266	3.5743926	55266
11775	55273	3.5743926	55273
11776	55280	3.5743926	55280
11777	552889	3.5743926	552889
11778	552891	3.5743926	552891
11779	55297	3.5743926	55297
11780	553	3.5743926	553
11781	55300	3.5743926	55300
11782	55324	3.5743926	55324
11783	55329	3.5743926	55329
11784	55336	3.5743926	55336
11785	55350	3.5743926	55350
11786	55367	3.5743926	55367
11787	55374	3.5743926	55374
11788	5542	3.5743926	5542
11789	55425	3.5743926	55425
11790	55502	3.5743926	55502
11791	55507	3.5743926	55507
11792	55540	3.5743926	55540
11793	3572	3.5743926	3572
11794	3589	3.5743926	3589
11795	3591	3.5743926	3591
11796	360023	3.5743926	360023
11797	360030	3.5743926	360030
11798	3609	3.5743926	3609
11799	3623	3.5743926	3623
11800	87769	3.5743926	87769
11801	54516	3.5743926	54516
11802	151835	3.5743926	151835
11803	100129385	3.5743926	100129385
11804	389643	3.5743926	389643
11805	162394	3.5743926	162394
11806	72	3.5743926	72
11807	80129	3.5743926	80129
11808	253639	3.5743926	253639
11809	55552	3.5743926	55552
11810	285175	3.5743926	285175
11811	27013	3.5743926	27013
11812	402135	3.5743926	402135
11813	200539	3.5743926	200539
11814	374454	3.5743926	374454
11815	115761	3.5743926	115761
11816	60385	3.5743926	60385
11817	89777	3.5743926	89777
11818	2574	3.5743926	2574
11819	83899	3.5743926	83899
11820	100506564	3.5743926	100506564
11821	64147	3.5743926	64147
11822	25790	3.5743926	25790
11823	79696	3.5743926	79696
11824	283232	3.5743926	283232
11825	728137	3.5743926	728137
11826	84866	3.5743926	84866
11827	255426	3.5743926	255426
11828	26995	3.5743926	26995
11829	85319	3.5743926	85319
11830	7783	3.5743926	7783
11831	84328	3.5743926	84328
11832	8293	3.5743926	8293
11833	3697	3.5743926	3697
11834	3736	3.5743926	3736
11835	3743	3.5743926	3743
11836	374872	3.5743926	374872
11837	374877	3.5743926	374877
11838	374973	3.5743926	374973
11839	375248	3.5743926	375248
11840	375318	3.5743926	375318
11841	3755	3.5743926	3755
11842	375616	3.5743926	375616
11843	377047	3.5743926	377047
11844	6317	3.5743926	6317
11845	6329	3.5743926	6329
11846	6355	3.5743926	6355
11847	6362	3.5743926	6362
11848	6367	3.5743926	6367
11849	6374	3.5743926	6374
11850	63916	3.5743926	63916
11851	63923	3.5743926	63923
11852	63928	3.5743926	63928
11853	63935	3.5743926	63935
11854	63973	3.5743926	63973
11855	6398	3.5743926	6398
11856	6406	3.5743926	6406
11857	64072	3.5743926	64072
11858	64077	3.5743926	64077
11859	64096	3.5743926	64096
11860	64111	3.5743926	64111
11861	64123	3.5743926	64123
11862	641339	3.5743926	641339
11863	64135	3.5743926	64135
11864	641372	3.5743926	641372
11865	641649	3.5743926	641649
11866	64180	3.5743926	64180
11867	64224	3.5743926	64224
11868	6425	3.5743926	6425
11869	642515	3.5743926	642515
11870	642938	3.5743926	642938
11871	643037	3.5743926	643037
11872	64318	3.5743926	64318
11873	64320	3.5743926	64320
11874	643311	3.5743926	643311
11875	64332	3.5743926	64332
11876	643479	3.5743926	643479
11877	643520	3.5743926	643520
11878	64375	3.5743926	64375
11879	643847	3.5743926	643847
11880	643854	3.5743926	643854
11881	643866	3.5743926	643866
11882	643905	3.5743926	643905
11883	643936	3.5743926	643936
11884	64399	3.5743926	64399
11885	644054	3.5743926	644054
11886	64407	3.5743926	64407
11887	644100	3.5743926	644100
11888	644150	3.5743926	644150
11889	644186	3.5743926	644186
11890	64419	3.5743926	64419
11891	64421	3.5743926	64421
11892	644249	3.5743926	644249
11893	6444	3.5743926	6444
11894	644504	3.5743926	644504
11895	644890	3.5743926	644890
11896	6449	3.5743926	6449
11897	645090	3.5743926	645090
11898	6451	3.5743926	6451
11899	645425	3.5743926	645425
11900	64577	3.5743926	64577
11901	645836	3.5743926	645836
11902	645843	3.5743926	645843
11903	64591	3.5743926	64591
11904	646000	3.5743926	646000
11905	646480	3.5743926	646480
11906	646625	3.5743926	646625
11907	646670	3.5743926	646670
11908	6468	3.5743926	6468
11909	646865	3.5743926	646865
11910	647060	3.5743926	647060
11911	647135	3.5743926	647135
11912	647286	3.5743926	647286
11913	64743	3.5743926	64743
11914	64755	3.5743926	64755
11915	647589	3.5743926	647589
11916	64762	3.5743926	64762
11917	64779	3.5743926	64779
11918	64781	3.5743926	64781
11919	64793	3.5743926	64793
11920	648044	3.5743926	648044
11921	64806	3.5743926	64806
11922	64837	3.5743926	64837
11923	64844	3.5743926	64844
11924	64856	3.5743926	64856
11925	648791	3.5743926	648791
11926	64919	3.5743926	64919
11927	649201	3.5743926	649201
11928	64921	3.5743926	64921
11929	64926	3.5743926	64926
11930	64969	3.5743926	64969
11931	64976	3.5743926	64976
11932	64983	3.5743926	64983
11933	650157	3.5743926	650157
11934	6507	3.5743926	6507
11935	65094	3.5743926	65094
11936	65121	3.5743926	65121
11937	65265	3.5743926	65265
11938	652968	3.5743926	652968
11939	653240	3.5743926	653240
11940	653269	3.5743926	653269
11941	653308	3.5743926	653308
11942	653404	3.5743926	653404
11943	653505	3.5743926	653505
11944	653550	3.5743926	653550
11945	653567	3.5743926	653567
11946	653598	3.5743926	653598
11947	653656	3.5743926	653656
11948	654	3.5743926	654
11949	6540	3.5743926	6540
11950	654483	3.5743926	654483
11951	6545	3.5743926	6545
11952	6569	3.5743926	6569
11953	6590	3.5743926	6590
11954	6595	3.5743926	6595
11955	65979	3.5743926	65979
11956	65981	3.5743926	65981
11957	65986	3.5743926	65986
11958	65998	3.5743926	65998
11959	6603	3.5743926	6603
11960	66035	3.5743926	66035
11961	6665	3.5743926	6665
11962	6677	3.5743926	6677
11963	6704	3.5743926	6704
11964	6742	3.5743926	6742
11965	6759	3.5743926	6759
11966	678	3.5743926	678
11967	6792	3.5743926	6792
